age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
49,6,2054,8,10,2,5,0,4,1,77,0,94,39,1
19,4,8629,9,12,2,13,5,4,0,0,0,31,39,3
23,4,23405,11,8,2,12,0,4,1,0,0,49,39,1
13,4,11756,8,10,0,1,4,4,0,0,0,29,39,1
3,4,17357,11,8,4,8,3,2,1,0,0,39,39,1
5,7,10070,15,9,4,6,3,4,1,0,0,34,39,1
31,6,4223,15,9,2,10,0,4,1,0,0,48,39,1
5,4,28032,11,8,4,1,3,4,0,0,0,37,39,1
5,4,20021,15,9,4,8,3,2,0,0,0,39,42,1
34,6,7569,11,8,0,3,3,4,1,0,0,39,39,1
19,6,21777,11,8,2,3,0,4,1,0,0,29,39,1
2,4,1291,11,8,4,1,3,4,1,0,0,39,39,1
5,4,22799,11,8,4,14,1,4,1,0,0,39,39,1
30,6,11091,8,10,2,8,0,4,1,0,0,44,39,1
17,4,25497,15,9,2,7,0,2,1,0,61,34,39,1
17,7,26937,11,8,4,8,4,2,0,0,0,39,39,1
7,4,19606,9,12,4,14,3,4,1,0,0,19,39,1
45,4,14559,12,13,2,4,0,4,1,0,0,49,39,3
8,4,27051,4,2,2,8,0,4,1,0,0,39,26,1
28,4,12141,11,8,2,3,0,4,1,0,0,55,39,3
25,4,26614,8,10,2,7,0,2,1,0,0,39,39,1
54,6,9311,11,8,6,5,4,4,1,18,0,4,39,1
22,4,673,11,8,2,4,0,4,1,0,0,78,39,3
28,6,401,11,8,2,8,5,4,0,0,0,54,39,1
50,9,14262,11,8,2,15,0,4,1,0,0,20,39,1
19,4,24114,12,13,2,4,0,4,1,0,0,49,39,3
18,4,14067,12,13,2,10,0,4,1,0,0,49,39,1
22,4,21577,11,8,0,3,1,4,1,0,0,59,39,1
43,6,22329,13,0,0,8,4,4,0,0,0,39,26,1
15,6,14063,11,8,2,3,0,4,1,0,0,39,39,1
21,4,13693,11,8,2,7,0,4,1,0,0,39,31,1
10,4,16497,15,9,4,1,3,4,0,0,0,39,27,1
29,4,782,11,8,0,3,1,4,1,0,0,39,39,1
36,4,14544,11,8,2,6,0,4,1,0,0,39,39,3
21,6,13490,11,8,2,12,0,4,1,0,0,39,39,1
23,4,9709,11,8,2,4,0,4,1,0,19,39,39,3
8,4,5559,9,12,4,10,3,4,0,0,0,14,39,1
10,4,20952,11,8,2,3,0,4,1,0,0,39,39,1
54,5,18435,1,6,0,7,4,2,1,0,0,39,39,1
11,2,4336,9,12,4,10,1,1,0,0,0,39,39,1
41,4,5767,11,8,2,3,0,4,1,0,0,39,39,3
40,4,7535,0,5,2,14,0,4,1,0,0,59,39,3
18,4,6034,11,8,5,7,1,4,1,62,0,51,39,1
18,4,16079,7,11,2,4,0,4,1,0,0,39,39,3
38,4,7623,8,10,2,10,0,4,1,0,0,39,39,3
39,5,1492,6,4,2,4,0,2,1,0,0,39,39,1
27,4,23759,11,8,3,3,4,4,1,0,0,39,4,1
6,4,6968,9,12,4,8,1,4,0,0,0,34,39,1
24,4,3590,8,10,4,1,3,4,0,0,0,39,39,1
34,4,15327,3,1,6,3,1,4,1,0,0,39,26,1
29,4,10698,9,12,5,10,4,2,0,0,0,31,23,1
28,1,11555,11,8,0,1,1,4,1,0,0,39,39,1
18,4,10525,8,10,4,8,1,4,1,0,0,34,39,1
36,1,9911,7,11,2,10,0,4,1,0,0,78,39,3
16,4,28010,4,2,2,6,2,4,1,0,0,39,26,1
32,4,12263,11,8,6,1,1,4,0,0,49,34,39,1
20,4,15052,9,12,2,10,0,4,1,0,0,44,39,3
20,4,19587,11,8,0,7,1,4,0,0,0,41,39,1
40,6,24790,11,8,2,5,0,4,1,0,0,19,39,1
7,4,16587,7,11,2,6,0,4,1,0,0,47,39,1
15,4,19267,11,8,2,3,0,4,1,0,0,59,39,1
11,4,6839,5,3,4,7,1,4,1,0,0,44,39,1
16,4,8245,7,11,2,12,0,4,1,0,0,44,39,1
10,4,26398,9,12,2,10,5,4,0,0,0,87,39,3
15,4,10664,11,8,5,10,1,4,1,0,0,54,39,1
16,4,11108,0,5,2,14,0,4,1,0,0,39,39,1
34,4,23853,15,9,0,8,4,4,0,0,0,55,39,1
29,2,5048,11,8,2,11,0,4,1,0,0,55,39,3
48,4,15241,9,12,2,4,0,4,1,122,0,39,39,3
50,4,23094,12,13,4,10,1,4,1,0,0,39,39,1
43,4,19112,9,12,0,4,4,4,0,0,0,39,39,3
13,4,6310,11,8,4,3,3,4,1,0,0,47,39,1
36,4,10269,11,8,2,3,0,4,1,0,0,39,39,3
17,4,25730,7,11,4,4,3,4,0,0,0,49,39,1
9,4,21990,15,9,4,12,4,4,1,0,0,54,39,1
5,4,24309,11,8,4,12,1,3,1,0,0,44,42,1
22,4,19133,7,11,2,3,0,4,1,0,0,39,39,3
29,4,20047,12,13,2,4,0,2,1,122,0,59,39,3
5,4,23716,0,5,2,3,0,4,1,0,0,39,39,1
8,4,10546,0,5,4,7,1,4,1,0,0,39,39,1
36,4,19744,11,8,2,10,0,4,1,0,0,49,39,1
18,4,22839,9,12,2,10,0,2,1,0,0,37,39,1
39,4,4303,11,8,2,8,0,1,1,0,0,19,3,1
30,6,15512,5,3,2,4,0,4,1,0,0,54,39,3
30,4,17469,11,8,5,7,1,4,1,0,0,43,39,1
29,5,7846,9,12,2,10,0,4,1,0,55,59,39,3
17,4,14744,9,12,2,10,0,4,1,0,0,39,39,1
28,4,16682,15,9,2,12,0,4,1,0,81,39,39,3
5,4,7027,9,12,4,4,1,4,1,0,0,49,39,1
6,4,1631,11,8,4,6,1,4,1,0,0,49,39,1
16,4,1192,9,12,2,1,0,4,1,0,0,59,39,1
28,4,12897,15,9,4,7,3,4,1,0,0,39,39,1
9,4,6146,11,8,4,8,1,4,0,0,43,39,39,1
3,4,3299,15,9,4,12,2,4,0,0,0,39,39,1
15,4,17907,15,9,1,4,5,4,0,0,0,39,39,3
9,9,10850,11,8,0,15,1,4,0,0,0,39,39,1
18,6,4245,11,8,4,8,4,4,0,0,0,59,39,1
10,4,16622,11,8,0,3,4,4,0,0,0,31,39,1
56,4,8437,5,3,6,7,1,4,0,0,0,17,39,1
44,4,19889,9,12,2,10,0,4,1,0,0,29,39,1
35,2,3136,11,8,2,3,0,4,1,0,25,39,39,1
17,5,7219,15,9,4,14,4,4,1,0,0,39,39,1
18,4,25910,15,9,2,12,0,4,1,0,0,59,39,3
10,2,916,9,12,2,11,0,4,1,0,0,39,39,1
34,4,13595,9,12,2,12,0,4,1,0,0,49,39,3
30,4,12144,15,9,2,4,0,4,1,0,0,59,39,3
41,4,905,15,9,2,12,0,4,1,52,0,24,39,3
14,4,25023,15,9,4,8,1,4,0,0,0,19,39,1
22,5,7521,9,12,2,4,0,4,1,98,0,49,39,3
1,4,1171,15,9,4,1,3,4,1,0,0,49,39,1
10,4,14027,15,9,4,7,3,4,1,0,0,39,39,1
4,4,2332,7,11,4,8,2,4,1,0,0,14,39,1
28,4,15529,11,8,2,3,0,4,1,112,0,48,39,3
9,4,4338,15,9,2,14,0,4,1,0,0,39,39,1
1,4,1316,2,7,4,8,3,4,0,0,0,11,39,1
10,4,12543,7,11,4,3,3,4,1,0,0,39,39,1
36,5,16212,11,8,2,12,0,4,1,0,0,70,39,3
30,4,6386,0,5,2,12,0,4,1,0,0,39,39,1
4,4,19473,11,8,4,1,3,4,1,0,0,39,39,1
15,4,24206,11,8,0,1,1,2,0,0,0,39,39,1
27,4,12638,1,6,0,7,4,2,0,0,0,39,39,1
45,5,19998,9,12,2,4,0,4,1,79,0,49,39,1
17,4,789,11,8,0,7,1,4,1,0,0,39,39,1
47,6,18522,14,14,0,10,1,4,1,0,89,59,39,3
19,4,10952,11,8,0,1,4,4,0,0,0,39,39,1
36,4,11650,9,12,2,1,0,4,1,0,50,64,39,3
44,6,19175,0,5,6,3,2,4,1,0,0,17,26,1
8,4,22971,11,8,2,14,0,4,1,0,0,39,39,1
24,6,16684,11,8,4,3,1,4,1,0,0,47,39,1
11,4,8480,11,8,0,8,4,2,0,0,0,19,39,1
5,4,47,11,8,4,8,1,4,0,0,26,31,39,1
17,7,15199,15,9,2,11,0,4,1,0,0,39,39,1
4,4,6884,11,8,4,12,2,4,1,0,0,39,39,1
35,4,6521,11,8,4,7,1,4,1,0,0,44,39,3
36,4,13228,11,8,2,3,0,4,1,0,0,39,39,1
73,4,19430,7,11,4,4,1,4,1,85,0,44,39,3
7,4,15898,8,10,4,4,1,4,0,0,0,39,39,1
34,4,16212,11,8,2,4,0,4,1,0,0,39,39,1
13,4,14068,9,12,4,10,1,4,0,29,0,37,39,1
30,4,20601,15,9,0,7,1,2,0,0,15,39,39,1
73,6,7520,14,14,2,10,0,4,1,115,0,44,39,3
27,4,1368,11,8,2,3,0,4,1,0,0,39,39,1
26,2,19266,15,9,2,3,0,2,1,0,0,39,39,3
1,4,27214,11,8,4,3,3,4,1,0,0,29,39,1
43,6,7225,7,11,2,4,0,1,1,0,0,39,24,1
16,4,21089,12,13,2,10,0,2,1,0,0,34,39,1
21,9,18524,15,9,2,15,5,4,0,0,0,39,39,1
31,4,10039,15,9,2,3,0,4,1,0,0,59,39,1
33,4,16627,12,13,2,4,0,4,1,0,0,49,39,3
20,4,18339,9,12,2,4,0,4,1,0,0,39,39,3
4,4,22918,15,9,4,12,3,4,0,0,0,39,39,1
29,5,25496,9,12,2,8,0,2,1,0,55,59,39,3
22,4,6249,12,13,4,8,4,4,0,0,0,34,39,1
9,4,8728,8,10,4,6,2,4,1,0,0,27,39,1
7,6,15796,9,12,4,4,3,4,1,0,0,39,39,1
18,6,23671,15,9,0,5,4,4,1,0,0,49,39,1
43,9,5282,7,11,0,15,1,4,0,0,0,44,2,1
31,4,20439,1,6,5,8,4,2,1,0,0,21,39,1
24,4,9709,11,8,2,7,0,4,1,0,0,39,39,3
44,6,20645,13,0,2,3,0,4,1,0,0,39,39,1
16,4,18337,6,4,2,3,0,3,1,0,0,39,26,1
8,7,610,15,9,4,8,1,4,1,0,0,39,39,1
6,4,20904,15,9,4,7,3,2,1,0,0,39,39,1
11,4,5031,9,12,4,4,1,4,1,0,0,37,42,1
23,4,25505,15,9,4,7,1,2,0,0,0,39,39,1
34,9,488,11,8,6,15,1,0,0,0,0,19,39,1
21,2,500,15,9,2,8,0,4,1,0,0,39,39,1
15,4,24314,0,5,4,8,4,4,0,0,0,24,39,1
38,7,21556,15,9,2,8,0,2,1,0,0,39,39,1
5,4,14002,15,9,2,5,0,4,1,0,0,29,11,1
20,4,5145,9,12,5,4,1,4,1,75,0,54,39,3
27,6,5786,9,12,0,3,1,4,1,0,0,39,39,1
7,4,16032,15,9,4,4,3,4,1,0,0,39,39,1
32,4,5338,8,10,0,3,1,4,1,0,0,39,39,1
18,2,15463,15,9,2,3,0,4,1,0,0,39,39,3
39,6,4998,15,9,2,12,0,4,1,79,0,45,39,1
45,4,16171,9,12,2,4,0,4,1,0,0,39,39,3
2,9,17567,15,9,4,15,3,4,0,0,0,39,39,1
14,4,2257,11,8,2,6,0,4,1,0,0,44,39,1
4,4,9147,15,9,4,6,3,4,1,0,0,29,39,1
9,4,21003,11,8,2,1,0,4,1,0,0,39,39,1
36,4,12749,14,14,2,10,0,4,1,0,0,39,39,3
20,4,4097,12,13,4,10,1,1,0,0,0,39,3,1
1,4,6152,1,6,4,12,3,4,0,0,0,14,39,1
24,6,8849,15,9,4,3,1,4,1,0,0,39,39,1
35,7,17430,11,8,2,14,0,4,1,0,0,39,39,1
33,4,2190,11,8,4,4,1,4,1,0,0,39,39,1
5,4,20318,15,9,2,12,5,4,0,0,0,19,33,1
21,4,9465,11,8,2,3,0,4,1,0,0,39,39,1
19,6,2593,9,12,2,12,0,4,1,0,0,39,39,3
16,4,3745,11,8,2,3,0,4,1,70,0,47,39,3
23,2,5017,11,8,2,14,0,4,1,0,0,54,39,1
44,4,4624,15,9,2,7,0,1,1,0,0,39,39,3
27,7,17577,8,10,5,11,4,4,1,0,0,39,39,1
24,4,26416,11,8,2,4,0,4,1,0,0,54,39,1
0,4,24364,1,6,4,4,3,4,0,0,0,23,39,1
25,6,10429,15,9,2,3,0,4,1,0,0,51,39,1
21,4,11172,9,12,4,10,1,4,0,0,0,31,39,1
17,4,7053,12,13,2,10,0,4,1,0,0,42,39,3
16,4,14751,11,8,3,1,1,2,1,0,0,39,39,1
24,4,24471,11,8,4,10,1,4,0,0,0,39,39,1
14,9,18037,15,9,4,15,3,2,1,0,0,39,39,1
24,5,7705,15,9,2,12,5,4,0,0,0,29,39,1
36,4,5526,9,12,4,4,1,4,1,0,0,41,39,1
24,4,1550,15,9,2,13,0,4,1,0,0,39,39,3
7,4,3821,11,8,4,3,4,4,1,0,0,39,39,1
20,4,18466,13,0,2,5,0,4,1,0,0,39,26,1
28,2,12132,11,8,2,14,0,4,1,0,0,39,39,1
45,6,11964,11,8,2,3,0,4,1,0,0,59,39,1
14,4,6142,11,8,5,4,4,4,0,0,0,39,39,1
38,4,15826,11,8,2,12,5,4,0,0,0,39,2,3
19,1,7851,9,12,4,10,3,4,1,0,74,39,39,1
5,4,27688,9,12,4,4,1,4,1,0,0,49,39,1
17,4,15248,15,9,4,1,3,4,1,0,0,39,39,3
10,4,28333,9,12,4,12,1,4,1,119,0,39,39,3
19,4,20513,15,9,0,13,4,4,1,0,0,39,39,1
21,4,12159,11,8,2,3,0,4,1,0,0,47,39,1
31,7,10994,9,12,5,10,4,4,0,4,0,39,39,1
33,4,9296,11,8,5,8,4,4,0,0,0,44,39,1
19,4,796,15,9,2,4,0,4,1,0,0,49,39,3
28,4,14864,11,8,2,3,0,4,1,79,0,44,39,1
16,4,217,7,11,4,8,4,0,0,0,0,39,39,1
15,2,24683,11,8,2,11,0,4,1,0,0,35,39,1
30,4,10389,11,8,4,8,4,4,0,0,0,39,33,1
13,4,3465,11,8,2,4,0,4,1,0,0,39,39,1
23,4,16562,12,13,0,4,1,4,1,0,15,49,39,1
2,4,21772,15,9,4,8,3,4,0,0,0,17,39,1
6,4,27627,11,8,2,7,0,4,1,0,0,39,39,1
37,4,8858,14,14,2,4,0,1,1,0,0,39,19,1
17,2,736,15,9,2,4,0,0,1,0,0,39,39,1
30,5,15778,15,9,2,12,0,4,1,95,0,44,39,3
16,4,12458,9,12,2,4,5,4,0,0,55,37,39,3
51,9,14645,3,1,6,15,4,2,0,0,0,39,39,1
22,4,6637,15,9,2,4,0,4,1,0,0,54,39,3
11,4,11127,9,12,3,12,1,4,0,0,0,49,39,1
46,4,28430,11,8,2,14,0,4,1,0,0,59,39,1
17,4,9148,11,8,4,3,3,4,1,0,0,44,39,1
36,1,27293,11,8,2,1,0,4,1,95,0,39,39,3
9,7,13714,15,9,4,11,3,4,1,0,0,39,39,1
40,2,24640,12,13,2,4,0,4,1,98,0,59,39,3
28,2,18129,12,13,4,10,1,4,0,0,0,44,39,1
24,4,11777,15,9,2,3,0,4,1,0,0,49,12,1
40,4,15555,11,8,6,8,4,4,0,0,0,41,39,1
36,6,26775,15,9,2,8,0,4,1,0,0,59,39,1
16,4,19824,9,12,2,12,0,4,1,0,0,39,39,3
30,6,14117,11,8,2,4,5,4,0,0,0,35,39,1
20,4,7280,0,5,2,5,0,4,1,0,0,39,39,1
9,4,26574,11,8,4,8,1,4,0,0,0,29,39,1
22,4,9630,12,13,0,10,1,4,0,0,0,44,39,3
31,1,6537,9,12,2,10,0,4,1,0,0,39,39,3
48,9,5700,7,11,2,15,0,4,1,0,0,39,39,1
19,6,1826,9,12,2,4,0,4,1,0,0,39,39,1
13,6,2313,11,8,2,3,0,4,1,0,0,29,39,1
4,4,23477,15,9,4,8,1,4,1,0,0,39,39,1
38,4,21138,15,9,2,10,0,4,1,0,0,39,39,3
45,9,18851,15,9,2,15,0,4,1,0,0,39,39,1
10,6,4077,8,10,2,5,0,4,1,0,0,69,39,1
18,4,4751,15,9,4,8,4,2,0,0,0,36,39,1
1,4,28369,15,9,3,1,2,4,0,0,0,39,29,1
1,4,23690,0,5,4,14,3,4,1,0,0,39,39,1
67,9,11556,5,3,6,15,1,4,1,0,0,2,39,1
61,6,18099,11,8,6,4,1,4,1,0,0,23,39,1
6,4,5893,9,12,4,13,3,4,0,0,0,49,39,1
18,4,18225,11,8,4,1,3,4,0,0,0,39,39,1
7,4,20140,15,9,2,1,0,4,1,0,0,39,39,3
11,4,921,11,8,4,3,3,4,1,0,0,39,39,1
16,4,17213,15,9,2,1,5,4,0,112,0,39,39,3
5,4,11326,15,9,4,10,3,4,1,0,0,39,39,1
63,4,10318,11,8,6,8,1,2,1,0,0,14,39,1
24,4,16067,11,8,2,12,5,4,0,0,0,19,39,1
10,6,17910,12,13,4,10,1,4,1,0,0,39,39,3
28,4,1002,9,12,2,13,0,2,1,0,0,39,39,3
35,4,23337,9,12,2,12,0,4,1,122,0,47,39,3
31,2,4450,14,14,2,10,0,1,1,122,0,39,30,3
0,4,1393,0,5,4,1,3,4,0,0,0,3,39,1
43,4,13849,2,7,0,5,1,4,1,0,0,39,39,1
59,4,17122,11,8,6,11,1,4,0,99,0,17,39,1
5,4,25306,15,9,4,8,1,4,0,0,0,29,39,1
17,4,20026,11,8,4,3,1,4,1,0,0,44,39,1
32,9,24426,11,8,2,15,0,4,1,0,58,69,39,1
22,4,19345,5,3,5,8,2,4,1,0,0,39,8,1
23,4,433,11,8,4,3,3,4,0,0,0,39,39,1
21,9,6731,15,9,2,15,5,2,0,0,0,39,39,1
35,5,9808,14,14,2,10,0,4,1,0,0,39,39,3
11,7,13086,7,11,4,1,3,4,0,0,0,39,26,1
9,5,24602,15,9,4,12,2,4,1,0,0,39,39,1
46,6,14920,9,12,2,12,0,4,1,0,0,39,39,3
24,9,15000,11,8,2,15,0,4,1,0,0,19,2,1
24,4,3639,15,9,2,10,0,4,1,0,0,49,39,3
42,6,26721,11,8,2,12,0,4,1,0,40,78,39,1
14,4,15509,7,11,0,10,3,4,0,0,0,39,39,1
17,6,13911,15,9,4,5,3,4,1,0,0,49,39,1
23,4,1965,6,4,0,3,4,4,1,82,0,39,39,1
12,4,10671,9,12,4,13,1,2,0,0,0,39,39,1
25,4,5575,11,8,2,3,0,4,1,0,0,39,39,1
18,4,25809,11,8,2,5,0,4,1,0,0,39,2,1
38,4,4693,11,8,6,8,4,2,0,0,0,34,39,1
60,4,18099,10,15,6,4,4,4,1,0,0,39,39,1
42,5,10672,15,9,2,4,5,4,0,0,0,19,39,1
30,4,4577,9,12,2,4,0,4,1,0,0,42,39,3
39,4,13608,11,8,2,6,0,4,1,0,0,39,39,1
17,4,26201,1,6,2,14,0,4,1,0,0,39,39,1
44,7,21412,11,8,2,14,0,4,1,0,0,39,39,1
19,4,23729,11,8,2,12,0,4,1,0,0,39,39,3
44,4,13741,11,8,4,12,3,4,0,0,0,39,39,1
8,5,6136,11,8,0,12,3,4,1,0,0,39,39,1
18,4,4191,11,8,2,14,0,4,1,0,0,39,39,1
39,7,7127,11,8,0,1,1,4,0,0,0,39,39,1
13,7,1046,9,12,0,13,1,4,0,0,0,39,39,1
36,2,11599,1,6,2,8,0,4,1,0,67,40,39,1
32,4,13075,5,3,0,8,4,4,0,0,0,39,39,1
16,5,4678,11,8,2,12,0,4,1,0,0,95,39,1
10,4,16753,10,15,2,10,0,4,1,0,0,78,39,1
31,4,4592,15,9,4,4,1,2,0,0,0,39,39,1
25,4,21079,11,8,2,7,0,4,1,0,0,39,39,3
10,4,15881,7,11,3,3,1,4,1,0,0,49,39,1
44,4,21759,0,5,4,8,3,4,0,71,0,37,39,1
19,6,11883,11,8,2,14,0,4,1,0,0,39,39,3
25,4,1736,15,9,2,10,5,4,0,0,0,24,42,1
3,4,6389,0,5,4,3,3,4,1,0,0,39,39,1
5,4,24914,6,4,4,12,1,4,0,0,0,31,39,1
17,4,4085,5,3,2,3,5,3,0,0,0,47,42,1
28,1,14856,12,13,2,10,0,4,1,0,0,39,39,3
9,4,15044,12,13,4,10,1,4,0,0,0,39,39,1
21,4,8048,9,12,2,10,0,4,1,98,0,39,39,3
17,4,16634,11,8,2,3,0,4,1,0,0,39,39,1
23,5,9336,9,12,2,4,5,4,0,0,0,54,39,3
13,4,19290,12,13,2,10,0,4,1,0,0,39,39,3
10,4,20365,14,14,4,10,3,4,1,0,0,39,39,1
7,4,11799,11,8,4,5,1,4,1,0,0,24,39,1
29,5,25027,14,14,2,10,0,4,1,0,51,44,39,3
4,9,7056,15,9,4,15,3,4,1,0,0,34,39,1
25,6,17366,12,13,4,10,3,4,1,0,0,44,39,1
12,2,9236,15,9,0,8,4,4,0,0,0,23,39,1
11,4,5565,8,10,4,8,1,2,0,0,0,47,39,1
27,6,21316,12,13,2,10,0,4,1,0,0,53,39,1
22,4,28050,7,11,2,12,0,4,1,0,0,49,39,3
25,4,8081,9,12,2,1,5,4,0,0,0,39,39,3
32,4,9216,0,5,0,4,4,4,0,0,0,39,39,1
20,4,18387,11,8,4,3,1,2,0,0,0,44,39,1
48,4,2844,11,8,4,1,4,4,0,0,0,39,39,1
18,9,22030,15,9,2,15,0,2,1,0,0,39,14,1
6,4,20823,15,9,4,5,3,4,1,0,0,34,39,1
31,2,18447,11,8,2,3,0,4,1,0,0,39,39,1
2,9,9105,1,6,4,15,3,4,1,0,0,24,39,1
48,2,15078,11,8,2,6,0,4,1,87,0,44,39,3
1,4,12379,11,8,4,6,3,4,0,0,0,19,39,1
36,4,5994,6,4,2,14,0,4,1,0,0,39,39,1
10,4,15154,11,8,2,4,3,4,1,0,0,39,39,1
29,4,25781,3,1,0,3,1,4,1,0,0,39,26,1
32,4,14819,15,9,2,8,2,4,1,0,0,34,39,1
10,7,8764,9,12,4,10,1,4,1,0,0,39,39,1
8,7,11793,9,12,4,13,3,1,1,38,0,39,39,1
32,1,13095,15,9,2,1,0,4,1,0,0,39,39,3
61,9,9512,15,9,6,15,1,4,1,0,0,4,39,1
17,4,25822,14,14,2,10,0,4,1,0,0,39,39,3
55,4,5470,12,13,2,8,0,4,1,0,0,11,39,1
38,5,14333,11,8,2,4,0,4,1,0,0,49,39,3
4,4,27860,11,8,3,1,3,4,0,0,0,39,39,1
24,4,15335,8,10,2,1,0,4,1,95,0,39,39,3
13,4,25803,11,8,5,8,1,4,1,0,0,39,39,1
8,9,13481,11,8,4,15,3,4,1,0,0,39,39,1
15,4,10345,11,8,5,3,1,4,1,0,0,52,39,1
38,4,9318,11,8,3,3,2,4,1,0,0,39,31,1
30,2,15013,12,13,2,10,5,4,0,0,0,59,39,3
26,4,17029,11,8,2,14,0,4,1,0,0,49,39,3
34,4,397,15,9,6,8,1,4,0,0,0,39,39,1
36,5,6826,15,9,2,4,0,4,1,0,0,39,39,1
1,9,4799,11,8,4,15,3,4,0,0,0,14,39,1
2,4,23123,11,8,4,8,3,4,1,0,0,34,39,1
26,4,6706,9,12,0,10,4,4,0,0,0,42,39,3
31,7,3435,10,15,2,10,0,4,1,0,0,44,39,3
6,4,8424,11,8,2,6,0,4,1,0,0,39,39,1
36,4,8170,15,9,2,12,0,4,1,0,0,44,39,3
5,4,14870,15,9,4,4,1,4,1,0,0,29,39,1
17,4,24431,12,13,2,10,0,4,1,0,0,44,39,1
19,2,17452,15,9,2,11,0,4,1,0,0,39,39,1
10,4,28304,7,11,2,14,3,4,1,0,0,39,8,1
59,4,25028,9,12,2,1,0,4,1,83,0,12,39,3
18,4,5107,15,9,0,1,4,4,0,0,0,39,39,1
32,4,22600,11,8,2,4,0,4,1,0,0,70,39,1
1,5,452,1,6,4,5,3,4,1,0,0,49,39,1
51,4,12999,11,8,4,8,1,4,1,0,0,14,39,1
5,7,9007,9,12,4,10,1,4,1,0,0,14,39,1
20,4,18667,5,3,0,12,4,4,0,0,0,43,39,1
6,4,22054,9,12,4,12,2,4,1,0,0,54,39,1
24,4,23986,11,8,0,4,4,4,0,0,0,39,39,1
1,4,16276,1,6,4,6,3,4,1,0,0,19,39,1
19,4,12018,11,8,0,3,4,4,1,0,0,39,39,1
27,4,2,15,9,2,4,0,0,1,0,0,39,39,3
9,4,6058,11,8,2,6,0,4,1,0,0,39,39,1
19,4,18594,11,8,0,7,4,4,0,0,0,31,39,1
32,4,11991,15,9,2,7,0,4,1,0,0,39,39,1
55,4,8101,11,8,6,8,4,4,0,0,0,27,39,1
5,4,16749,7,11,4,8,1,4,0,0,0,11,39,1
5,4,7075,11,8,4,12,1,0,1,0,0,54,39,1
6,2,21140,9,12,4,10,3,4,0,3,0,39,39,1
30,4,22338,15,9,2,7,0,4,1,0,0,39,42,1
29,4,17999,4,2,2,8,0,2,1,0,0,39,39,1
8,4,9912,9,12,4,1,3,1,0,0,0,39,19,1
25,4,24084,15,9,2,3,0,4,1,0,0,39,39,1
28,6,11772,6,4,2,14,0,2,1,0,0,39,39,1
11,4,7483,9,12,2,10,0,4,1,0,0,54,39,3
46,5,11815,9,12,2,4,0,4,1,0,0,34,39,1
4,4,21895,5,3,4,5,1,4,1,0,0,35,39,1
29,4,22957,11,8,0,11,1,4,1,0,0,39,5,1
4,4,19321,8,10,4,3,1,3,1,0,0,39,39,1
20,4,8252,11,8,2,4,0,4,1,0,0,69,39,3
0,4,4828,1,6,4,12,3,4,0,0,0,19,39,1
30,4,24272,9,12,0,4,1,4,1,0,0,49,39,1
34,4,6004,11,8,2,6,0,4,1,0,0,39,39,1
47,2,17816,12,13,6,10,4,2,0,0,0,39,39,1
13,4,12719,11,8,2,4,0,4,1,0,0,39,39,1
10,4,15520,11,8,4,1,1,4,0,0,0,19,39,1
4,4,7916,11,8,4,1,2,4,1,0,0,39,39,1
33,4,13675,11,8,0,1,1,4,0,0,0,44,39,1
26,2,641,15,9,0,1,4,4,0,0,0,19,39,1
22,4,26285,9,12,4,6,3,4,1,0,0,39,39,1
3,4,25659,15,9,4,7,3,4,1,0,0,29,39,1
25,4,11153,11,8,2,8,5,4,0,0,0,23,39,1
8,4,26874,15,9,4,3,3,4,1,0,0,29,39,1
31,4,12023,15,9,0,3,1,4,1,0,0,39,39,1
0,4,16806,0,5,4,5,3,4,1,3,0,4,39,1
9,6,25152,9,12,4,12,1,4,1,0,0,59,39,3
41,4,4790,12,13,2,4,0,4,1,0,0,45,39,3
17,4,3159,6,4,2,7,5,3,0,0,0,39,32,1
12,4,16133,11,8,2,1,0,4,1,0,0,39,39,1
2,4,18651,15,9,4,13,3,4,1,0,0,19,39,1
10,4,1176,9,12,4,10,1,4,1,0,0,39,42,1
24,4,14441,9,12,0,6,1,4,1,71,0,39,39,1
0,2,11369,1,6,4,1,3,0,0,0,0,29,39,1
7,4,16631,11,8,2,8,0,4,1,0,0,39,13,1
22,6,15661,10,15,2,10,0,4,1,0,0,54,39,3
55,6,25320,4,2,2,5,0,4,1,0,0,39,39,1
35,7,14423,11,8,2,11,0,4,1,0,0,39,39,3
13,4,10529,7,11,4,10,1,4,0,0,0,52,39,1
5,4,22345,15,9,4,12,3,4,1,0,0,34,39,1
10,4,10523,15,9,4,3,4,3,1,0,0,44,7,1
26,4,10276,11,8,2,3,0,4,1,0,0,39,39,1
28,4,25097,7,11,4,5,1,4,1,0,0,39,39,1
42,4,11733,11,8,2,10,0,2,1,0,0,59,39,1
6,4,20391,15,9,4,3,3,1,1,0,0,39,42,3
38,6,1967,8,10,2,8,5,4,0,0,0,41,39,1
34,2,3601,15,9,2,11,0,4,1,0,0,34,39,1
37,9,2312,9,12,2,15,0,4,1,0,0,42,39,1
27,9,22707,15,9,4,15,2,4,1,0,0,44,39,1
24,4,18985,7,11,2,12,0,4,1,0,0,44,39,3
7,4,12646,11,8,2,7,0,4,1,0,0,41,39,1
37,6,26816,15,9,2,4,0,4,1,0,0,59,39,1
21,4,4067,15,9,2,3,0,4,1,0,0,39,39,1
